Rock Band Track Pack Volume 1,,PS2,Misc,MTV Games,0.13,2008
Rock Band 2,,X360,Misc,MTV Games,2.2,2008
Rock Band 2,,PS3,Misc,MTV Games,1.5,2008
Rock Band 2,,Wii,Misc,MTV Games,1.02,2008
Rock Band 2,,PS2,Misc,MTV Games,0.59,2008
Rock Band,,Wii,Misc,MTV Games,2.08,2008
Robocalypse,,DS,Strategy,Tecmo,0.07,2008
Robert Ludlum's The Bourne Conspiracy,,X360,Action,Sierra Entertainment,0.44,2008
Robert Ludlum's The Bourne Conspiracy,,PS3,Action,Sierra Entertainment,0.39,2008
River King: Mystic Valley (US sales),,DS,Sports,Natsume,0.07,2008
River King: Mystic Valley (jp sales),,DS,Sports,Natsume,0.03,2008
Rise of the Argonauts,,PS3,Action,Codemasters,0.19,2008
Rise of the Argonauts,,X360,Action,Codemasters,0.17,2008
Rhapsody: A Musical Adventure,,DS,Role-Playing,NIS America,0.05,2008
Resistance 2,,PS3,Shooter,Sony Computer Entertainment,2.47,2008
Red Bull BC One,,DS,Misc,Ignition Entertainment,0.09,2008
Real Soccer 2009,,DS,Sports,Ubisoft,0.06,2008
Real Soccer 2008,,DS,Sports,Ubisoft,0.04,2008
Rayman Raving Rabbids: TV Party,,Wii,Misc,Ubisoft,2.03,2008
Rayman Raving Rabbids: TV Party,,DS,Misc,Ubisoft,0.48,2008
Ratchet & Clank: Size Matters,,PS2,Platform,Sony Computer Entertainment,0.29,2008
Ratchet & Clank: Quest for Booty,,PS3,Platform,Sony Computer Entertainment,0.55,2008
Ratchet & Clank Future: Quest for Booty,,PSN,Platform,Sony Computer Entertainment,0.09,2008
Rapala's Fishing Frenzy,,Wii,Sports,Activision,0.22,2008
Rapala Fishing Frenzy 2009,,PS3,Sports,Activision,0.17,2008
Rapala Fishing Frenzy 2009,,X360,Sports,Activision,0.05,2008
Quiz Magic Academy DS,,DS,Misc,Konami,0.32,2008
Quick Yoga Training,,DS,Misc,Ubisoft,0.13,2008
Puzzler Collection,,DS,Puzzle,Zoo Digital Publishing,0.99,2008
Puzzler Collection,,Wii,Puzzle,Zoo Digital Publishing,0.06,2008
Puzzle Guzzle,,PSP,Puzzle,Agetec,0.02,2008
Pursuit Force: Extreme Justice,,PSP,Racing,Sony Computer Entertainment,0.17,2008
Purr Pals,,Wii,Simulation,Crave Entertainment,0.29,2008
Pure,,X360,Racing,Disney Interactive Studios,2.47,2008
Pure,,PS3,Racing,Disney Interactive Studios,0.89,2008
Puppy Palace,,DS,Simulation,Ubisoft,0.38,2008
Pro Yakyuu Team o Tsukurou!,,DS,Sports,Sega,0.19,2008
Pro Yakyuu Spirits 5 Kanzenban,,PS2,Sports,Konami,0.05,2008
Pro Yakyuu Spirits 5 Kanzenban,,PS3,Sports,Konami,0.03,2008
Pro Yakyuu Spirits 5,,PS2,Sports,Konami,0.18,2008
Pro Yakyuu Spirits 5,,PS3,Sports,Konami,0.11,2008
Pro Yakyuu Family Stadium,,Wii,Sports,Namco Bandai,0.03,2008
Pro Evolution Soccer 2008 (JP sales),,DS,Sports,Konami,0.08,2008
Pro Evolution Soccer 2008,,PS2,Sports,Konami,3.63,2008
Pro Evolution Soccer 2008,,PS3,Sports,Konami,1.59,2008
Pro Evolution Soccer 2008,,Wii,Sports,Konami,1.19,2008
Pro Evolution Soccer 2008,,X360,Sports,Konami,1.07,2008
Pro Evolution Soccer 2008,,PSP,Sports,Konami,0.98,2008
Prism Ark: Awake,,PS2,Adventure,5pb,0.02,2008
Princess on Ice,,DS,Sports,Aksys Games,0.05,2008
Princess Debut,,DS,Misc,Natsume,0.1,2008
Prince of Persia: The Fallen King,,DS,Action,Ubisoft,0.07,2008
Prince of Persia (2008),,PC,Adventure,Ubisoft,0.03,2008
Prince of Persia (2008),,PC,Action,Ubisoft,0.03,2008
Prince of Persia,,PS3,Adventure,Ubisoft,1.07,2008
Prince of Persia,,X360,Adventure,Ubisoft,1.01,2008
Prey the Stars,,DS,Action,KOEI,0.08,2008
Power Pro Kun Pocket 11,,DS,Sports,Konami,0.29,2008
Populous DS,,DS,Strategy,Xseed Games,0.09,2008
PopStar Guitar,,Wii,Misc,XS Games,0.06,2008
PopStar Guitar,,PS2,Misc,XS Games,0.04,2008
Pop Cutie! Street Fashion Simulation (JP sales),,DS,Simulation,KOEI,0.03,2008
Pop Cutie! Street Fashion Simulation,,DS,Simulation,KOEI,0.06,2008
Pony Luv,,DS,Simulation,Aspyr,0.02,2008
Pony Friends: Mini Breeds Edition,,DS,Simulation,Eidos Interactive,0.05,2008
Polar Bowler,,DS,Sports,Mumbo Jumbo,0.02,2008
Poker for Dummies,,PC,Misc,Electronic Arts,0.01,2008
Pitfall: The Big Adventure,,Wii,Adventure,Activision,0.23,2008
Pirates: Hunt For Blackbeard's Booty,,Wii,Adventure,Activision,0.18,2008
Pirates of the Burning Sea,,PC,Role-Playing,Sony Computer Entertainment,0.02,2008
Pirates of the Burning Sea,,PC,Role-Playing,Koch Media,0.02,2008
Pipe Mania,,PS2,Puzzle,Empire Interactive,0.14,2008
Pipe Mania,,DS,Puzzle,Empire Interactive,0.09,2008
Pipe Mania,,PSP,Puzzle,Empire Interactive,0.07,2008
Pinball Hall of Fame: The Williams Collection,,Wii,Misc,Crave Entertainment,0.48,2008
Pinball Hall of Fame: The Williams Collection,,PSP,Misc,Crave Entertainment,0.11,2008
Pimp My Ride,,Wii,Racing,Activision,0.11,2008
PictoImage,,DS,Puzzle,Sega,0.1,2008
Pia Carrot e Youkoso!! 2.5,,DC,Adventure,NEC Interchannel,0.04,2008
Phoenix Wright: Revived Turnabout,,DS,Misc,Capcom,0.04,2008
Petz: Horse Club,,Wii,Misc,Ubisoft,0.21,2008
Petz: Dogz Pack,,DS,Simulation,Ubisoft,0.61,2008
Petz: Crazy Monkeyz,,Wii,Simulation,Ubisoft,0.26,2008
Petz Wild Animals: Tigerz,,DS,Simulation,Ubisoft,0.56,2008
Petz Sports,,Wii,Simulation,Ubisoft,0.47,2008
Petz Rescue: Wildlife Vet,,DS,Simulation,Ubisoft,0.38,2008
Petz Rescue: Wildlife Vet,,Wii,Simulation,Ubisoft,0.21,2008
Petz Rescue: Ocean Patrol,,DS,Adventure,Ubisoft,0.37,2008
Petz Rescue: Endangered Paradise,,DS,Adventure,Ubisoft,0.22,2008
Petz Monkeyz House,,DS,Simulation,Ubisoft,0.22,2008
Petz Dogz Fashion,,DS,Simulation,Ubisoft,0.84,2008
Petz Catz Clan,,DS,Simulation,Ubisoft,0.55,2008
Petz Bunnyz,,DS,Simulation,Ubisoft,0.43,2008
Pet Pals: Animal Doctor,,Wii,Simulation,Legacy Interactive,0.14,2008
PES 2009: Pro Evolution Soccer,,PS2,Sports,Konami,2.5,2008
PES 2009: Pro Evolution Soccer,,PS3,Sports,Konami,2.11,2008
PES 2009: Pro Evolution Soccer,,X360,Sports,Konami,1,2008
PES 2009: Pro Evolution Soccer,,PSP,Sports,Konami,0.8,2008
Peppa Pig: The Game,,DS,Misc,Pinnacle,0.87,2008
Penny Racers Party: Turbo-Q Speedway,,Wii,Racing,Takara Tomy,0.08,2008
Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles,,DS,Adventure,Konami,0.29,2008
Peggle Nights,,PC,Puzzle,PopCap Games,0.02,2008
PC Engine Best Collection: Tengai Makyou Collection,,PSP,Role-Playing,Hudson Soft,0.02,2008
PBR: Out of the Chute,,PS2,Sports,Crave Entertainment,0.2,2008
PBR: Out of the Chute,,Wii,Sports,Crave Entertainment,0.12,2008
Paws & Claws: Pet Resort,,DS,Simulation,THQ,0.24,2008
Patapon,,PSP,Platform,Sony Computer Entertainment,0.82,2008
Pass the Pigs,,DS,Misc,THQ,0.22,2008
Pajama Sam: Don't Fear the Dark,,Wii,Adventure,Majesco,0.1,2008
Pac-Man Power Pack,,PS2,Misc,Namco Bandai,0.08,2008
Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2,,PS2,Misc,Hackberry,0.05,2008
Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen,,PS2,Misc,Hackberry,0.03,2008
Oyaku de Asoberu DS Ehon: Ukkari Penelope,,DS,Simulation,Tecmo,0.02,2008
Overlord: Raising Hell,,PS3,Adventure,Codemasters,0.12,2008
Otometeki Koi Kakumei * Love Revo!! DS,,DS,Adventure,GungHo,0.02,2008
Otomedius Gorgeous,,X360,Shooter,Konami,0.03,2008
Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,,DS,Misc,Sega,0.02,2008
Order Up!,,Wii,Misc,Zoo Games,0.21,2008
Opoona,,Wii,Role-Playing,KOEI,0.1,2008
Operation Darkness,,X360,Role-Playing,Atlus,0.07,2008
Ookami to Koushinryou: Boku to Horo no Ichinen,,DS,Adventure,ASCII Media Works,0.04,2008
Onimusha Essentials,,PS2,Action,Capcom,0.14,2008
One Piece: Unlimited Adventure,,Wii,Adventure,Namco Bandai,0.19,2008
Okami,,Wii,Adventure,Capcom,0.6,2008
Octomania,,Wii,Puzzle,Conspiracy Entertainment,0.06,2008
Obscure: The Aftermath,,Wii,Adventure,Ignition Entertainment,0.12,2008
NPPL Championship Paintball 2009,,PS2,Shooter,Activision,0.26,2008
NPPL Championship Paintball 2009,,PS3,Shooter,Activision,0.16,2008
NPPL Championship Paintball 2009,,Wii,Shooter,Activision,0.12,2008
NPPL Championship Paintball 2009,,X360,Shooter,Activision,0.12,2008
North American Hunting Extravaganza,,Wii,Sports,Destineer,0.36,2008
Nobunaga's Ambition: Rise to Power,,PS2,Strategy,KOEI,0.08,2008
Nobunaga no Yabou: Kakushin with Power-Up Kit,,PS2,Strategy,KOEI,0.03,2008
Nobunaga no Yabou DS 2,,DS,Strategy,KOEI,0.03,2008
No More Heroes,,Wii,Action,Ubisoft,0.56,2008
Nitrobike,,Wii,Racing,Ubisoft,0.13,2008
Nippon no Asoko de,,PSP,Misc,Sony Computer Entertainment,0.03,2008
Ninjatown,,DS,Strategy,SouthPeak Interactive,0.13,2008
Ninja Reflex,,Wii,Action,Electronic Arts,0.12,2008
Ninja Reflex,,DS,Action,Electronic Arts,0.1,2008
Ninja Gaiden: Dragon Sword,,DS,Action,Tecmo,0.21,2008
Night Wizard the Video Game: Denial of the World,,PS2,Adventure,5pb,0.02,2008
NHL 2K9,,X360,Sports,2K Sports,0.17,2008
NHL 2K9,,PS2,Sports,2K Sports,0.13,2008
NHL 2K9,,PS3,Sports,2K Sports,0.13,2008
NHL 2K9,,Wii,Sports,2K Sports,0.06,2008
NHL 09,,X360,Sports,Electronic Arts,0.5,2008
NHL 09,,PS3,Sports,Electronic Arts,0.34,2008
NHL 09,,PS2,Sports,Electronic Arts,0.15,2008
NHL 09,,PC,Sports,Electronic Arts,0.02,2008
NHL 09,,PC,Sports,Electronic Arts,0.02,2008
NFL Tour,,PS3,Sports,EA Sports BIG,0.12,2008
NFL Tour,,X360,Sports,EA Sports BIG,0.1,2008
NFL Head Coach 09,,PS3,Sports,EA Sports,0.14,2008
NFL Head Coach 09,,X360,Sports,EA Sports,0.11,2008
New International Track & Field,,DS,Sports,Konami,0.08,2008
Neverland Card Battles,,PSP,Role-Playing,Yuke's,0.07,2008
NERF N-Strike,,Wii,Shooter,Electronic Arts,1.09,2008
Neopets Puzzle Adventure,,DS,Puzzle,Capcom,0.29,2008
Neopets Puzzle Adventure,,Wii,Puzzle,Capcom,0.23,2008
Need for Speed: Undercover,,PS3,Racing,Electronic Arts,2.06,2008
Need for Speed: Undercover,,X360,Racing,Electronic Arts,1.69,2008
Need for Speed: Undercover,,PS2,Racing,Electronic Arts,1.4,2008
Need for Speed: Undercover,,PSP,Racing,Electronic Arts,0.77,2008
Need for Speed: Undercover,,Wii,Racing,Electronic Arts,0.65,2008
Need for Speed: Undercover,,DS,Racing,Electronic Arts,0.23,2008
Need for Speed: Undercover,,PC,Racing,Electronic Arts,0.07,2008
Need For Speed: Undercover,,PC,Racing,Electronic Arts,0.08,2008
Need for Speed: ProStreet,,PSP,Racing,Electronic Arts,0.78,2008
NCAA Football 09 All-Play,,Wii,Sports,EA Sports,0.16,2008
NCAA Football 09,,X360,Sports,EA Sports,0.71,2008
NCAA Football 09,,PS3,Sports,EA Sports,0.58,2008
NCAA Football 09,,PS2,Sports,EA Sports,0.48,2008
NCAA Football 09,,PSP,Sports,EA Sports,0.23,2008
NCAA Basketball 09,,PS2,Sports,EA Sports,0.28,2008
NCAA Basketball 09,,X360,Sports,EA Sports,0.22,2008
NCAA Basketball 09,,PS3,Sports,EA Sports,0.17,2008
NBA Live 09 All-Play,,Wii,Sports,EA Sports,0.22,2008
NBA Live 09,,X360,Sports,Electronic Arts,0.72,2008
NBA Live 09,,PS3,Sports,Electronic Arts,0.52,2008
NBA Live 09,,PS2,Sports,Electronic Arts,0.39,2008
NBA Live 09,,PSP,Sports,Electronic Arts,0.39,2008
NBA Ballers: Chosen One,,X360,Sports,Midway Games,0.19,2008
NBA Ballers: Chosen One,,PS3,Sports,Midway Games,0.15,2008
NBA 2K9,,X360,Sports,2K Sports,1.27,2008
NBA 2K9,,PS3,Sports,2K Sports,0.62,2008
NBA 2K9,,PS2,Sports,2K Sports,0.41,2008
NBA 09: The Inside,,PSP,Sports,Sony Computer Entertainment,0.17,2008
NBA 09: The Inside,,PS2,Sports,Sony Computer Entertainment,0.17,2008
NBA 09: The Inside,,PS3,Sports,Sony Computer Entertainment,0.15,2008
National Geographic Panda (US sales),,DS,Simulation,Namco Bandai,0.04,2008
NASCAR 09,,PS2,Racing,EA Sports,0.53,2008
NASCAR 09,,PS3,Racing,EA Sports,0.25,2008
NASCAR 09,,X360,Racing,EA Sports,0.25,2008
Naruto: Ultimate Ninja Storm,,PS3,Fighting,Namco Bandai,1.07,2008
Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,,PSP,Fighting,Namco Bandai,0.16,2008
Naruto: Ultimate Ninja 3 (US sales),,PS2,Fighting,Namco Bandai,0.44,2008
Naruto: Ultimate Ninja 3 (JP sales),,PS2,Fighting,Namco Bandai,0.36,2008
Naruto: Ultimate Ninja 2,,PS2,Fighting,Namco Bandai Games,0.57,2008
Naruto: Ultimate Ninja (US sales),,PS2,Fighting,Namco Bandai Games,0.61,2008
Naruto: The Broken Bond,,X360,Action,Ubisoft,0.59,2008
Naruto: Path of the Ninja 2,,DS,Role-Playing,D3 Publisher,0.23,2008
Naruto: Ninja Destiny (US sales),,DS,Fighting,D3 Publisher,0.3,2008
Naruto: Ninja Destiny,,DS,Fighting,D3Publisher,0.19,2008
Naruto: Ninja Council 2 - European Edition,,DS,Fighting,Tomy Corporation,0.23,2008
Naruto: Clash of Ninja Revolution 2,,Wii,Fighting,Tomy Corporation,0.38,2008
Naruto Ultimate Collection,,PS2,Misc,Namco Bandai,0.11,2008
Naruto Shippuuden: Gekitou Ninja Taisen! EX 3,,Wii,Fighting,Takara Tomy,0.07,2008
Naruto Shippuuden: Dairansen! Kage Bunsen Emaki,,DS,Action,Takara Tomy,0.04,2008
Nanostray 2,,DS,Shooter,Majesco,0.05,2008
Nancy Drew: The White Wolf of Icicle Creek,,Wii,Adventure,Sega,0.15,2008
Nancy Drew: The Mystery of the Clue Bender Society,,DS,Adventure,Majesco,0.26,2008
Nancy Drew: The Hidden Staircase,,DS,Adventure,THQ,0.18,2008
Nanashi no Game,,DS,Adventure,Square Enix,0.08,2008
Namco Museum: Virtual Arcade,,X360,Misc,Namco Bandai,0.31,2008
Namco Classic Fighter Collection,,PS2,Fighting,Namco Bandai,0.16,2008
N+,,DS,Platform,Atari,0.07,2008
N+,,PSP,Platform,Atari,0.03,2008
Myth Makers: Trixie in Toyland,,Wii,Platform,Conspiracy Entertainment,0.04,2008
Mystery P.I. - Portrait of a Thief,,DS,Adventure,PopCap Games,0.11,2008
Mystery Dungeon: Shiren the Wanderer,,DS,Role-Playing,Sega,0.52,2008
Myst,,DS,Adventure,Empire Interactive,0.1,2008
MySims Kingdom,,DS,Simulation,Electronic Arts,1.56,2008
MySims Kingdom,,Wii,Simulation,Electronic Arts,1.52,2008
MySims,,PC,Simulation,Electronic Arts,0.03,2008
MySims,,PC,Simulation,Electronic Arts,0.03,2008
My Weight Loss Coach,,DS,Sports,Ubisoft,0.96,2008
My Stop Smoking Coach: Allen Carr's EasyWay,,DS,Misc,Ubisoft,0.09,2008
My Spanish Coach,,PSP,Misc,Ubisoft,0.13,2008
My Secret World by Imagine,,DS,Misc,Ubisoft,0.58,2008
My Secret World by Imagine,,DS,Misc,Ubisoft,0.2,2008
My SAT Coach with The Princeton Review,,DS,Misc,Ubisoft,0.11,2008
My Little Pony: Pinkie Pie's Party,,DS,Adventure,THQ,0.73,2008
My Japanese Coach,,DS,Misc,Ubisoft,0.27,2008
My Horse & Me,,DS,Sports,Atari,0.36,2008
My Horse & Me,,Wii,Sports,Atari,0.31,2008
My Fun Facts Coach,,DS,Misc,Ubisoft,0.07,2008
My Fitness Coach,,Wii,Sports,Ubisoft,2.32,2008
My Fashion Studio,,DS,Misc,Ubisoft,0.45,2008
My Dress-Up,,DS,Misc,O-Games,0.07,2008
My Chinese Coach,,DS,Misc,Ubisoft,0.12,2008
My Baby Girl,,DS,Simulation,SouthPeak Interactive,0.76,2008
My Baby Boy,,DS,Simulation,SouthPeak Interactive,0.34,2008
MX vs. ATV Untamed,,Wii,Racing,THQ,0.33,2008
Mushroom Men: The Spore Wars,,Wii,Action,SouthPeak Interactive,0.18,2008
Mushroom Men: Rise of the Fungi,,DS,Action,Gamecock,0.11,2008
Mushishi: Amefuru Sato,,DS,Simulation,Marvelous Interactive,0.02,2008
Mount & Blade,,PC,Role-Playing,Paradox Interactive,0.02,2008
Mount & Blade,,PC,Role-Playing,Paradox Interactive,0.02,2008
Motto TOEIC Test DS Training,,DS,Misc,IE Institute,0.04,2008
Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,,DS,Misc,Benesse,0.02,2008
MotoGP 08,,PS3,Racing,Capcom,0.39,2008
MotoGP 08,,X360,Racing,Capcom,0.35,2008
MotoGP 08,,PS2,Racing,Capcom,0.22,2008
Mortimer Beckett and the Secrets of Spooky Manor,,Wii,Puzzle,Mumbo Jumbo,0.04,2008
Mortal Kombat vs DC Universe,,PS3,Fighting,Midway Games,2.05,2008
Mortal Kombat vs DC Universe,,X360,Fighting,Midway Games,1.99,2008
Mortal Kombat Kollection,,PS2,Fighting,Midway Games,0.08,2008
Monster Madness: Grave Danger,,PS3,Shooter,SouthPeak Interactive,0.06,2008
Monster Lab,,Wii,Role-Playing,Eidos Interactive,0.31,2008
Monster Lab,,DS,Role-Playing,Eidos Interactive,0.14,2008
Monster Lab,,PS2,Role-Playing,Eidos Interactive,0.11,2008
Monster Jam: Urban Assault,,Wii,Racing,Activision,0.41,2008
Monster Jam: Urban Assault,,DS,Racing,Activision,0.39,2008
Monster Jam: Urban Assault,,PS2,Racing,Activision,0.13,2008
Monster Jam: Urban Assault,,PSP,Racing,Activision,0.09,2008
Monopoly,,Wii,Misc,Electronic Arts,1.89,2008
Monopoly,,X360,Misc,Electronic Arts,0.59,2008
Monopoly,,PS2,Misc,Electronic Arts,0.43,2008
Monopoly,,PS3,Misc,Electronic Arts,0.34,2008
Monkey Mischief! Party Time,,Wii,Misc,Activision,0.1,2008
Momotarou Dentetsu 20-Shuunen,,DS,Misc,Hudson Soft,0.32,2008
Moe Star: Moeru Toudai Eigojuku,,DS,Misc,Mirai Shounen,0.02,2008
Moe Moe 2-ji Taisen (Ryoku) * Deluxe,,PSP,Adventure,System Soft,0.02,2008
Mobile Suit Gundam: Gundam vs. Gundam,,PSP,Fighting,Namco Bandai,0.42,2008
Mobile Suit Gundam 00: Gundam Meisters,,PS2,Action,Namco Bandai,0.06,2008
MLB Superstars,,Wii,Sports,2K Sports,0.09,2008
MLB Power Pros 2008,,PS2,Sports,2K Sports,0.15,2008
MLB Power Pros 2008,,Wii,Sports,2K Sports,0.13,2008
MLB Power Pros 2008,,DS,Sports,2K Sports,0.07,2008
MLB 08: The Show,,PS3,Sports,Sony Computer Entertainment,0.7,2008
MLB 08: The Show,,PS2,Sports,Sony Computer Entertainment,0.42,2008
MLB 08: The Show,,PSP,Sports,Sony Computer Entertainment,0.33,2008
Mister Slime,,DS,Action,SouthPeak Interactive,0.05,2008
Mirror's Edge,,X360,Platform,Electronic Arts,1.16,2008
Mirror's Edge,,PS3,Platform,Electronic Arts,1.13,2008
Minna no Joushiki Ryoku TV,,Wii,Misc,Nintendo,0.08,2008
Minna de Dokusho: Keatai Shousetsu Desu,,PSP,Misc,Dorart,0.02,2008
MiniCopter: Adventure Flight,,Wii,Simulation,Aksys Games,0.05,2008
Midnight Play! Pack,,DS,Misc,Ubisoft,0.08,2008
Midnight Club: Los Angeles,,PS3,Racing,Rockstar Games,2.5,2008
Midnight Club: Los Angeles,,X360,Racing,Rockstar Games,2.4,2008
Midnight Club: LA Remix,,PSP,Racing,Rockstar Games,0.99,2008
Miami Nights: Singles in the City,,DS,Simulation,Ubisoft,0.08,2008
Metal Slug 7,,DS,Shooter,Ignition Entertainment,0.14,2008
Metal Gear Solid: The Essential Collection (JP sales),,PS2,Adventure,Konami,0.03,2008
Metal Gear Solid: The Essential Collection,,PS2,Adventure,Konami,0.46,2008
Metal Gear Solid 4: Guns of the Patriots,,PS3,Action,Konami,6,2008
Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,,Wii,Sports,Hudson Soft,0.02,2008
Merv Griffin's Crosswords,,Wii,Puzzle,THQ,0.11,2008
Merv Griffin's Crosswords,,DS,Puzzle,ValuSoft,0.03,2008
Mercenaries 2: World in Flames,,X360,Shooter,Electronic Arts,1.06,2008
Mercenaries 2: World in Flames,,PS3,Shooter,Electronic Arts,0.87,2008
Mercenaries 2: World in Flames,,PS2,Shooter,Electronic Arts,0.38,2008
Memories Off 6: T-Wave,,PS2,Adventure,5pb,0.04,2008
Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,,DS,Adventure,Namco Bandai,0.02,2008
Mega Man Star Force 2: Zerker x Ninja / Saurian,,DS,Role-Playing,Capcom,0.57,2008
Medieval II: Total War Gold Edition,,PC,Strategy,Sega,0.36,2008
Medieval II: Total War Gold Edition,,PC,Strategy,Sega,0.37,2008
Mechanic Master,,DS,Puzzle,Midway Games,0.11,2008
Meccha! Taiko no Tatsujin Master DS: 7-tsu no Shima no Daibouken,,DS,Misc,Namco Bandai,0.65,2008
Mazes of Fate DS,,DS,Role-Playing,Graffiti,0.04,2008
Mata Hari: Betrayal is only a Kiss Away,,PC,Adventure,DTP Entertainment,0.02,2008
Master of the Monster Lair,,DS,Role-Playing,Atlus,0.11,2008
Mass Effect,,PC,Role-Playing,Electronic Arts,0.67,2008
Mass Effect,,PC,Role-Playing,Electronic Arts,0.68,2008
Mary King's Riding School,,DS,Simulation,Ghostlight,0.02,2008
Mario Kart Wii,,Wii,Racing,Nintendo,35.82,2008
Mario & Sonic at the Olympic Games,,DS,Sports,Sega,5.1,2008
Margot's Word Brain,,Wii,Puzzle,Zoo Digital Publishing,0.13,2008
Margot's Word Brain,,DS,Puzzle,Zoo Games,0.07,2008
Mana Khemia: Alchemists of Al-Revis (JP sales),,PS2,Role-Playing,NIS America,0.04,2008
Mana Khemia: Alchemists of Al-Revis,,PS2,Role-Playing,NIS America,0.06,2008
Mame Goma 2: Uchi no Ko ga Ichiban!,,DS,Simulation,Creative Core,0.06,2008
Make 10: A Journey of Numbers,,DS,Puzzle,Nintendo,0.07,2008
Major League Baseball 2K8 Fantasy All-Stars,,DS,Sports,Take-Two Interactive,0.12,2008
Major League Baseball 2K8,,X360,Sports,2K Sports,0.61,2008
Major League Baseball 2K8,,PS3,Sports,2K Sports,0.31,2008
Major League Baseball 2K8,,PS2,Sports,2K Sports,0.15,2008
Major League Baseball 2K8,,Wii,Sports,2K Sports,0.14,2008
Major League Baseball 2K8,,PSP,Sports,2K Sports,0.03,2008
Major Dream: Major DS Dream Baseball,,DS,Sports,Takara Tomy,0.02,2008
Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu,,DS,Misc,Square Enix,0.02,2008
Madden NFL 09 All-Play,,Wii,Sports,EA Sports,0.84,2008
Madden NFL 09,,X360,Sports,EA Sports,2.54,2008
Madden NFL 09,,PS3,Sports,EA Sports,1.89,2008
Madden NFL 09,,PS2,Sports,EA Sports,1.49,2008
Madden NFL 09,,PSP,Sports,EA Sports,0.71,2008
Madden NFL 09,,DS,Sports,EA Sports,0.32,2008
Madden NFL 09,,XB,Sports,EA Sports,0.18,2008
Madagascar: Escape 2 Africa,,DS,Action,Activision,0.74,2008
Madagascar: Escape 2 Africa,,Wii,Action,Activision,0.55,2008
Madagascar: Escape 2 Africa,,PS2,Action,Activision,0.38,2008
Madagascar: Escape 2 Africa,,X360,Action,Activision,0.25,2008
Madagascar: Escape 2 Africa,,PS3,Action,Activision,0.23,2008
Madagascar: Escape 2 Africa,,PC,Action,Activision,0.01,2008
Macross Ace Frontier,,PSP,Simulation,Namco Bandai,0.16,2008
M&M's Kart Racing,,DS,Racing,DSI Games,0.12,2008
M&M's Adventure,,DS,Adventure,Zoo Digital Publishing,0.05,2008
Luxor: Pharaoh's Challenge,,Wii,Puzzle,Mumbo Jumbo,0.04,2008
Luxor 3,,Wii,Puzzle,Mumbo Jumbo,0.17,2008
Luminous Arc 2 (JP sales),,DS,Role-Playing,Atlus,0.1,2008
Luminous Arc 2,,DS,Role-Playing,Atlus,0.22,2008
Lucky * Star: Ryouou Gakuen Outousai,,PS2,Adventure,Kadokawa Shoten,0.1,2008
Lovely Lisa,,DS,Simulation,Tomy Corporation,0.12,2008
Lost: Via Domus,,X360,Action,Ubisoft,0.58,2008
Lost: Via Domus,,PS3,Action,Ubisoft,0.5,2008
Lost: Via Domus,,PC,Action,Ubisoft,0.02,2008
Lost: Via Domus,,PC,Action,Ubisoft,0.02,2008
Lost Planet: Extreme Condition,,PS3,Shooter,Capcom,0.64,2008
Lost Odyssey,,X360,Role-Playing,Microsoft Game Studios,0.9,2008
Lost in Blue: Shipwrecked,,Wii,Adventure,Konami,0.08,2008
Lost in Blue 3,,DS,Adventure,Konami,0.17,2008
Looney Tunes: Cartoon Conductor,,DS,Misc,Eidos Interactive,0.04,2008
Lock's Quest,,DS,Strategy,THQ,0.09,2008
Littlest Pet Shop: Winter,,DS,Simulation,Electronic Arts,0.98,2008
Littlest Pet Shop: Jungle,,DS,Simulation,Electronic Arts,0.6,2008
Littlest Pet Shop: Garden,,DS,Simulation,Electronic Arts,0.6,2008
Littlest Pet Shop,,Wii,Simulation,Electronic Arts,0.4,2008
Littlest Pet Shop,,PC,Simulation,Electronic Arts,0.02,2008
Littlest Pet Shop,,PC,Simulation,Electronic Arts,0.02,2008
Little Red Riding Hood's Zombie BBQ,,DS,Shooter,Destineer,0.04,2008
Little League World Series Baseball 2008,,Wii,Sports,Activision,0.09,2008
Little League World Series Baseball 2008,,DS,Sports,Activision,0.06,2008
Lips,,X360,Misc,Microsoft Game Studios,0.77,2008
Line Rider 2: Unbound,,DS,Puzzle,Genius Products .,0.08,2008
Line Rider 2: Unbound,,Wii,Puzzle,Genius Products .,0.02,2008
Let's Yoga!,,DS,Misc,Konami,0.02,2008
Let's Ride! Friends Forever,,DS,Adventure,THQ,0.07,2008
Let's Pilates!,,DS,Misc,Konami,0.02,2008
LEGO Indiana Jones: The Original Adventures,,X360,Adventure,LucasArts,3.76,2008
LEGO Indiana Jones: The Original Adventures,,Wii,Adventure,LucasArts,2.35,2008
LEGO Indiana Jones: The Original Adventures,,DS,Adventure,LucasArts,2.2,2008
